WinAccu		WinAccuNorm	OccuRecAccu	Error	DriftCorr	NTPAccu
-2872.2		-2701.2		188.0		207.0	-165.7+/-241.78	34.3*
-2873.7		-2875.2		14.5		34.0	-229.9+/-241.78	32.5*
-2942.3		-3081.8		-53.5		32.0	-297.0+/-241.78	172.6*
-3222.8		-3222.8		-195.0		173.0	-368.9+/-241.78	832.5
-3044.8		-3256.3		-18.0		173.0	-871.5+/-241.78	386.3*
-2994.4		-2890.4		243.5		386.0	-503.7+/-161.89	279.1*
-2973.9		-2922.4		160.0		279.0	-16.7+/-134.50	217.5*
-2924.0		-2824.0		158.0		217.0	-237.4+/-199.85	115.9*
-2888.1		-2816.1		94.5		116.0	-145.9+/-53.63	45.2*
-2936.6		-3030.1		-27.0		45.0	71.6+/-60.11	133.7*
-2947.2		-2966.7		55.0		134.0	47.9+/-38.64	148.7*
-2969.7		-3024.7		51.5		149.0	58.3+/-56.74	215.0*
-2890.8		-2754.8		185.0		215.0	28.4+/-43.95	97.7*
-2899.9		-2900.8		39.5		98.0	-8.9+/-41.53	81.2*
-3043.4		-3043.9		-104.0		81.0	-97.6+/-63.75	332.5
-2919.0		-2941.0		19.5		81.0	18.7+/-72.80	83.4*
-2956.0		-3029.5		3.5		83.0	145.3+/-136.49	153.8*
-2955.6		-2955.6		76.0		154.0	28.2+/-91.43	152.0*
-2914.1		-2826.1		117.0		152.0	-67.0+/-96.66	57.6*
-2970.7		-3082.7		-29.0		58.0	-56.0+/-58.88	166.5*
-2911.3		-2865.7		141.5		166.0	-6.3+/-66.19	192.4*
-2924.8		-2875.8		81.0		192.0	45.1+/-78.32	63.8*
-2917.9		-2902.9		38.5		64.0	11.5+/-72.25	47.0*
-2930.9		-2959.9		10.0		47.0	-32.1+/-72.78	77.5*
-3262.0		-3262.0		-293.5		78.0	-29.3+/-23.15	738.7
-2924.0		-2903.5		44.5		78.0	113.1+/-94.61	47.5*
-2934.1		-2952.6		13.0		47.0	286.6+/-256.96	63.4*
-2983.6		-3082.1		-19.0		63.0	-62.8+/-236.74	159.4*
-3022.2		-3097.7		41.0		159.0	-170.4+/-269.34	231.3*
-2949.3		-2802.8		187.5		231.0	-61.7+/-133.71	81.6*
-2929.8		-2910.8		61.0		82.0	157.5+/-37.64	83.9*
-3008.9		-3166.4		-38.0		84.0	-100.4+/-81.21	238.6*
-2932.9		-2779.4		194.5		239.0	-32.2+/-64.16	82.5*
-2997.0		-3124.0		-23.5		83.0	113.3+/-132.89	206.9*
-2960.5		-2885.5		139.5		207.0	-29.6+/-128.87	129.2*
-3207.6		-3208.1		-183.5		129.0	-3.6+/-128.36	573.6
-3128.1		-3128.1		-105.0		129.0	-62.3+/-139.70	413.4
-3042.7		-3182.2		-20.5		129.0	699.2+/-163.93	237.5*
-3134.7		-3318.7		25.5		238.0	73.7+/-175.53	418.7*
-3084.8		-3010.3		258.5		419.0	-41.8+/-148.08	367.6*
-2946.8		-2668.8		320.5		368.0	-105.7+/-63.69	85.5*
-2959.9		-2986.4		28.5		85.0	-37.8+/-58.18	109.8*
-2950.9		-2906.4		63.0		110.0	-122.7+/-128.01	36.3*
-3016.0		-3146.0		-48.0		36.0	42.4+/-104.65	164.1*
-3049.6		-3112.0		47.5		164.0	100.4+/-98.84	221.2*
-2962.6		-2788.6		196.5		221.0	84.6+/-69.57	44.8*
-2958.2		-2953.2		26.5		45.0	-29.0+/-73.78	45.0*
-2959.2		-2963.2		20.0		45.0	-98.5+/-106.94	46.2*
-2998.3		-3072.8		-17.0		46.0	-39.3+/-68.55	115.5*
-2964.9		-2918.9		89.5		115.0	61.5+/-72.13	85.2*
-3202.4		-3202.9		-196.0		85.0	76.0+/-29.21	556.8
-3107.9		-3107.9		-102.5		85.0	-120.2+/-112.24	324.9
-3021.5		-3111.5		-16.5		85.0	561.7+/-157.04	148.8*
-2981.6		-2922.6		113.0		149.0	86.0+/-159.67	107.3*
-3050.1		-3187.1		-16.0		107.0	-75.5+/-128.02	241.8*
-3003.7		-2911.2		166.5		242.0	-189.5+/-53.37	146.2*
-3065.2		-3172.7		10.5		146.0	87.9+/-96.59	236.5*
-3142.3		-3142.3		40.5		236.0	4.9+/-98.27	391.4
-3175.3		-3175.8		6.5		236.0	90.3+/-96.32	437.4
-3033.9		-2961.9		147.0		236.0	147.6+/-80.27	150.0*
-3140.9		-3140.4		-33.0		150.0	98.0+/-42.56	361.2
-3034.0		-3033.0		73.0		150.0	-240.3+/-116.33	143.8*
-3025.0		-3007.5		80.0		144.0	36.2+/-121.18	125.5*
-3191.1		-3190.6		-104.5		126.0	0.0+/-121.02	452.4
-3146.6		-3146.6		-61.0		126.0	-14.9+/-140.42	354.3
-2994.2		-2927.7		90.5		126.0	276.9+/-116.49	47.7*
-2996.2		-2998.7		21.0		48.0	130.1+/-109.51	46.5*
-3080.3		-3247.8		-61.5		47.0	-124.5+/-130.18	212.3*
-3108.8		-3165.8		77.0		212.0	-117.3+/-71.37	270.0*
-2996.9		-2778.9		245.5		270.0	114.2+/-102.88	53.1*
-3043.5		-3130.5		-20.5		53.0	74.0+/-50.58	133.0*
-3149.0		-3359.5		-40.0		133.0	-155.3+/-141.10	340.6*
-3122.1		-3088.5		196.5		341.0	6.6+/-90.64	326.6*
-3049.1		-2902.6		235.0		327.0	166.3+/-154.06	176.6*
-3006.7		-2916.7		131.5		177.0	0.5+/-63.95	83.0*
-3073.2		-3182.2		-23.5		83.0	-174.1+/-89.04	171.3*
-3202.3		-3203.3		-43.0		171.0	-40.5+/-4.82	427.7
-3016.8		-2892.8		145.0		171.0	275.1+/-36.58	42.5*
-3126.9		-3347.4		-90.0		42.0	145.8+/-106.93	260.8*
-3043.9		-2870.4		212.5		261.0	-110.2+/-160.32	78.8*
-3193.5		-3194.0		-111.5		79.0	-1.5+/-165.36	373.7
-3208.0		-3534.5		-126.5		79.0	-154.8+/-184.30	399.5*
-3136.6		-2993.6		270.0		399.0	155.2+/-179.97	253.7*
-3090.1		-2997.1		172.0		254.0	105.1+/-227.78	157.6*
-3035.7		-2926.2		132.5		158.0	-82.9+/-164.89	46.3*
-3044.3		-3060.8		13.5		46.0	-200.8+/-117.41	59.8*
-3217.3		-3216.8		-144.0		60.0	-1.1+/-75.73	401.5
-3244.4		-3244.3		-172.0		60.0	256.4+/-43.14	500.0
-3110.9		-3263.9		-39.0		60.0	490.9+/-69.25	228.2*
-3042.5		-2885.5		181.0		228.0	157.2+/-89.21	47.7*
-3045.0		-3048.0		21.0		48.0	-71.7+/-40.84	48.2*
-3433.6		-3434.5		-366.0		48.0	-243.3+/-40.84	819.8
-3104.1		-3241.1		-37.0		48.0	-699.7+/-129.72	200.0*
-3047.7		-2934.2		155.5		200.0	-35.3+/-129.72	84.4*
-3051.2		-3047.7		37.5		84.0	-35.0+/-129.72	67.6*
-3052.3		-3056.3		31.5		68.0	-33.1+/-129.72	69.2*
-3109.8		-3109.3		-24.0		69.0	-30.1+/-129.72	161.4
-3125.9		-3125.9		-41.0		69.0	-52.2+/-129.72	187.6
-3129.4		-3128.9		-45.5		69.0	-64.3+/-22.08	191.9
-3070.0		-3090.5		13.5		69.0	117.0+/-22.57	68.8*
-3065.1		-3055.1		38.5		69.0	24.6+/-12.41	56.7*
-3146.1		-3145.1		-53.0		57.0	-51.3+/-26.07	256.2
-3062.2		-3075.2		29.5		57.0	-88.5+/-55.25	85.7*
-3100.7		-3147.7		3.5		86.0	75.8+/-82.70	101.2*
-3097.8		-3093.8		52.0		101.0	22.4+/-68.31	94.1*
-3191.8		-3191.8		-47.5		94.0	-21.4+/-66.61	277.0
-3146.9		-3146.9		-4.0		94.0	-82.9+/-37.44	240.0
-3135.5		-3236.4		6.0		94.0	307.2+/-55.96	213.9*
-3117.5		-3055.0		124.0		214.0	38.4+/-57.11	122.5*
-3164.6		-3164.6		13.0		123.0	-1.9+/-33.34	213.9
-3075.1		-3015.6		101.5		123.0	-194.9+/-58.62	83.6*
-3079.2		-3082.2		38.5		84.0	34.0+/-70.57	83.3*
-3159.2		-3158.7		-39.5		83.0	-7.3+/-71.14	242.5
-3187.8		-3187.8		-69.0		83.0	22.8+/-75.05	247.6
-3195.3		-3402.8		-77.5		83.0	167.5+/-54.62	260.5*
-3198.4		-3213.9		126.0		261.0	102.8+/-26.50	281.3*
-3149.9		-3050.9		188.5		281.0	24.1+/-22.07	179.3*
-3093.0		-2993.0		146.0		179.0	-82.4+/-32.33	94.0*
-3092.1		-3095.1		46.5		94.0	-97.4+/-53.06	98.8*
-3181.6		-3181.1		-41.0		99.0	-37.8+/-4.69	265.3
-3105.7		-3105.7		34.0		99.0	142.8+/-7.31	67.5*
-3098.7		-3082.2		40.0		68.0	119.4+/-73.90	47.4*
-3223.8		-3223.8		-103.0		47.0	-13.6+/-56.20	301.7
-3219.8		-3460.8		-99.5		47.0	-144.4+/-101.91	285.0*
-3218.4		-3214.4		142.5		285.0	81.4+/-81.01	277.2*
-3335.4		-3336.4		20.0		277.0	129.6+/-89.97	497.8
-3156.0		-3025.0		199.0		277.0	-158.2+/-126.60	135.5*
-3232.5		-3233.0		-9.5		136.0	-11.1+/-120.43	287.5
-3144.1		-3120.1		78.0		136.0	-117.6+/-140.11	108.2*
-3110.6		-3045.6		87.0		108.0	63.2+/-141.22	43.8*
-3137.7		-3191.2		-6.0		44.0	-25.1+/-129.39	95.5*
-3116.8		-3076.3		67.5		95.0	2.3+/-103.98	52.2*
-3128.3		-3143.3		14.0		52.0	-19.5+/-60.18	60.1*
-3197.9		-3197.9		-41.0		60.0	30.9+/-44.24	197.9
-3117.9		-3120.9		38.5		60.0	3.3+/-51.97	82.6*
-3185.5		-3185.5		-27.5		83.0	47.7+/-66.90	198.8
-3141.1		-3160.1		16.5		83.0	13.9+/-59.35	71.2*
-3272.6		-3272.1		-97.0		71.0	7.3+/-60.84	329.6
-3225.7		-3226.2		-51.5		71.0	-41.6+/-65.89	235.7
-3183.7		-3267.2		-10.0		71.0	319.4+/-77.69	147.5*
-3319.3		-3319.8		-63.0		148.0	31.5+/-82.08	416.8
-3248.3		-3248.3		7.0		148.0	-38.3+/-96.29	318.7
-3237.9		-3368.8		17.0		148.0	80.3+/-70.72	295.8*
-3170.9		-3009.9		214.5		296.0	51.5+/-64.81	108.9*
-3365.0		-3364.9		-141.0		109.0	-2.9+/-46.53	493.7
-3301.0		-3559.5		-78.0		109.0	-291.0+/-146.96	361.6*
-3220.0		-3057.0		261.0		362.0	170.9+/-169.82	196.3*
-3392.6		-3737.6		-76.0		196.0	138.5+/-211.77	537.7*
-3277.6		-3072.6		382.5		538.0	-132.7+/-259.01	355.0*
-3345.2		-3479.1		109.5		355.0	-8.2+/-226.66	487.2*
-3231.2		-3000.2		357.0		487.0	-32.9+/-235.15	252.1*
-3150.3		-2969.3		205.5		252.0	59.9+/-218.91	48.8*
-3187.3		-3261.3		-14.0		49.0	-144.7+/-178.42	119.9*
-3193.9		-3201.9		53.0		120.0	5.1+/-164.27	123.9*
-3157.4		-3083.4		97.0		124.0	37.1+/-117.55	46.9*
-3157.0		-3158.0		23.0		47.0	112.4+/-60.82	47.4*
-3291.4		-3555.4		-112.5		47.0	-207.9+/-75.98	302.5*
-3162.0		-2907.0		279.5		303.0	-70.1+/-75.98	48.8*
-3254.0		-3254.5		-68.5		49.0	-93.2+/-75.98	227.6
-3518.6		-3519.5		-334.0		49.0	-235.9+/-75.98	793.8
-3164.6		-3186.6		19.5		49.0	-426.5+/-75.98	83.2*
-3296.2		-3296.1		-90.5		83.0	-167.3+/-75.98	301.3
-3171.2		-3163.2		33.0		83.0	-384.0+/-75.98	50.1*
-3181.3		-3220.8		14.0		50.0	-217.3+/-75.98	106.3*
-3248.8		-3382.8		-15.5		106.0	-243.6+/-75.98	237.5*
-3292.9		-3380.4		73.5		237.0	-270.6+/-75.98	322.5*
-3325.9		-3370.4		127.0		323.0	-297.7+/-69.15	343.8*
-3340.0		-3367.0		157.0		344.0	70.5+/-21.12	368.0*
-3264.5		-3141.5		258.0		368.0	-29.0+/-27.28	270.0*
-3168.1		-2973.1		231.0		270.0	-28.9+/-23.84	72.3*
-3171.1		-3173.1		32.5		72.0	-53.9+/-23.42	71.0*
-3186.7		-3192.7		18.5		71.0	-73.3+/-63.65	48.8*
-3187.8		-3188.8		23.0		49.0	47.9+/-58.27	48.4*
-3188.8		-3186.3		22.0		48.0	78.8+/-58.77	40.2*
-3190.9		-3191.9		17.0		40.0	8.2+/-32.90	35.6*
-3192.3		-3219.3		14.5		36.0	-136.2+/-2.24	83.0*
-3194.4		-3196.9		38.5		83.0	-0.1+/-2.24	81.7*
-3193.4		-3193.9		41.0		82.0	-0.1+/-2.24	86.6
-3197.0		-3197.0		36.5		82.0	0.0+/-2.24	83.0
-3201.6		-3194.1		31.0		82.0	0.3+/-2.24	47.5*
-3203.6		-3206.6		21.0		48.0	0.2+/-2.24	48.3*
-3207.2		-3210.2		20.0		48.0	0.3+/-4.45	46.3*
-3206.7		-3208.2		22.5		46.0	0.5+/-4.20	47.6*
-3208.3		-3211.3		21.0		48.0	2.5+/-4.48	47.7*
-3206.9		-3206.4		24.5		48.0	1.7+/-2.22	82.6
-3209.4		-3209.4		21.0		48.0	-2.9+/-2.06	82.4
-3213.5		-3214.5		15.5		48.0	19.6+/-2.61	75.0
-3224.5		-3224.0		4.5		48.0	29.3+/-2.61	114.6
-3214.1		-3215.1		13.0		48.0	19.3+/-6.18	83.9
-3216.2		-3246.7		11.0		48.0	85.1+/-10.84	83.5*
-3218.7		-3222.2		38.0		83.0	3.5+/-9.87	83.3*
-3224.8		-3213.8		35.0		83.0	-1.8+/-9.11	47.8*
-3224.4		-3224.4		23.0		48.0	-12.2+/-6.15	45.8*
-3226.9		-3231.9		19.0		46.0	-7.3+/-8.84	46.3*
-3229.0		-3231.0		20.5		46.0	0.1+/-4.11	44.8*
-3231.0		-3234.0		20.0		45.0	10.1+/-5.45	46.2*
-3229.6		-3225.6		23.0		46.0	3.3+/-1.65	37.6*
-3232.2		-3233.7		15.5		38.0	-2.1+/-1.24	34.5*
-3235.2		-3235.7		13.0		35.0	-3.1+/-2.48	46.3
-3236.8		-3236.8		10.5		35.0	1.5+/-2.48	45.1
-3238.4		-3239.4		7.5		35.0	15.3+/-3.01	57.1
-3239.4		-3258.4		6.0		35.0	21.4+/-1.48	49.9*
-3241.0		-3243.0		22.0		50.0	4.6+/-2.01	48.1*
-3244.0		-3248.0		19.5		48.0	2.5+/-3.58	45.1*
-3245.6		-3247.6		20.5		45.0	-5.7+/-5.09	45.2*
-3245.7		-3240.2		21.5		45.0	-4.9+/-3.78	32.5*
-3246.7		-3249.2		14.0		32.0	1.1+/-3.91	32.6*
-3247.3		-3247.8		15.0		33.0	0.4+/-2.91	82.6
-3252.4		-3251.9		9.5		33.0	1.0+/-3.78	46.4
-3254.4		-3270.4		6.5		33.0	37.8+/-8.59	45.4*
-3254.5		-3254.0		21.5		45.0	5.3+/-6.17	67.6
-3256.0		-3256.0		19.0		45.0	-4.0+/-6.33	68.1
-3258.1		-3260.6		16.0		45.0	-10.3+/-2.26	36.4*
-3259.7		-3261.7		15.5		36.0	4.4+/-2.67	35.1*
-3261.7		-3264.2		14.5		35.0	-3.0+/-3.25	34.5*
-3265.3		-3265.8		12.5		34.0	-2.0+/-3.64	46.4
-3266.9		-3266.9		10.0		34.0	1.0+/-1.43	46.4
-3266.9		-3275.9		8.5		34.0	20.1+/-1.59	35.1*
-3268.5		-3270.5		15.5		35.0	4.2+/-2.20	35.1*
-3268.0		-3268.0		16.5		35.0	0.2+/-0.51	32.6*
-3270.6		-3274.1		13.0		33.0	-4.3+/-1.77	33.5*
-3272.2		-3275.7		14.0		34.0	-2.5+/-1.48	33.2*
-3289.7		-3290.7		-2.5		33.0	2.3+/-1.90	78.8
-3295.8		-3296.8		-9.0		33.0	4.2+/-6.56	84.2
-3281.4		-3299.4		5.0		33.0	50.6+/-7.88	46.4*
-3281.9		-3283.4		21.5		46.0	18.3+/-13.69	46.5*
-3283.0		-3280.5		21.0		46.0	-5.3+/-8.51	37.5*
-3282.1		-3280.5		18.5		38.0	-19.9+/-9.52	33.6*
-3285.1		-3290.1		13.5		34.0	-6.1+/-2.06	37.1*
-3284.2		-3283.7		18.5		37.0	5.9+/-1.03	82.6
-3286.2		-3287.2		15.5		37.0	12.1+/-1.11	83.2
-3287.8		-3287.8		13.5		37.0	32.6+/-3.91	84.9
-3289.4		-3289.4		10.5		37.0	34.0+/-3.00	83.1
-3292.4		-3292.9		6.5		37.0	18.8+/-2.41	84.2
-3294.5		-3314.5		3.5		37.0	12.0+/-0.56	47.6*
-3296.5		-3298.5		21.0		48.0	6.3+/-3.58	46.2*
-3298.1		-3296.6		20.5		46.0	-1.2+/-2.69	36.3*
-3302.2		-3308.2		13.5		36.0	-9.1+/-5.54	38.6*
-3302.2		-3303.2		18.0		39.0	-6.1+/-2.47	37.9*
-3303.8		-3302.8		17.0		38.0	5.9+/-4.48	50.0
-3304.9		-3313.9		14.5		38.0	8.5+/-2.99	47.3*
-3302.9		-3303.4		24.5		47.0	2.6+/-2.80	85.2
-3305.5		-3305.5		21.0		47.0	3.4+/-2.01	83.6
-3307.5		-3307.5		18.5		47.0	18.5+/-1.67	82.7
-3309.6		-3309.6		15.0		47.0	18.0+/-1.82	82.0
-3311.2		-3310.7		12.5		47.0	20.4+/-1.12	82.5
-3313.7		-3313.7		9.0		47.0	18.9+/-0.24	82.3
-3318.3		-3317.8		3.5		47.0	35.2+/-0.17	88.6
-3319.8		-3341.3		1.5		47.0	45.0+/-0.85	45.1*
-3321.9		-3324.9		19.5		45.0	8.0+/-4.81	44.9*
-3324.0		-3328.5		19.5		45.0	-1.3+/-3.64	47.4*
-3325.5		-3327.5		21.0		47.0	-9.9+/-7.30	45.7*
-3349.1		-3349.1		-1.0		46.0	-4.3+/-2.47	90.1
-3328.2		-3333.2		18.5		46.0	8.5+/-6.02	45.4*
-3329.7		-3331.7		20.5		45.0	22.3+/-17.01	45.4*
-3331.8		-3336.3		19.5		45.0	-1.5+/-15.45	47.6*
-3333.3		-3335.3		21.0		48.0	-10.8+/-17.21	45.7*
-3333.4		-3336.4		21.5		46.0	-6.9+/-7.29	48.8*
-3335.0		-3337.0		22.5		49.0	8.2+/-1.15	48.9*
-3337.0		-3340.0		22.0		49.0	0.7+/-1.12	50.2*
-3338.1		-3340.1		22.5		50.0	0.1+/-0.91	48.9*
-3340.7		-3343.7		21.5		49.0	1.0+/-0.56	49.4*
-3342.2		-3338.7		22.0		49.0	-0.1+/-0.48	37.5*
-3344.3		-3347.3		16.0		37.0	0.7+/-1.11	36.1*
-3344.3		-3343.8		17.0		36.0	-2.1+/-2.15	33.8*
-3346.4		-3346.4		14.0		34.0	0.5+/-2.15	40.5
-3352.3		-3352.3		6.0		34.0	2.5+/-2.03	46.3
-3353.4		-3371.9		4.0		34.0	17.5+/-2.03	45.4*
-3354.0		-3356.5		21.0		45.0	5.4+/-2.03	47.5*
-3355.9		-3355.9		19.5		48.0	16.0+/-2.03	82.6
-3357.4		-3357.4		17.5		48.0	27.3+/-2.03	83.0
-3358.0		-3384.0		15.5		48.0	41.0+/-2.03	82.8*
-3346.1		-3316.1		53.0		83.0	11.3+/-2.03	46.4*
-3350.6		-3360.6		17.0		46.0	12.5+/-2.03	54.1*
-3363.7		-3375.7		12.5		54.0	13.7+/-2.03	49.0*
-3369.3		-3376.3		18.5		49.0	14.8+/-17.50	51.0*
-3372.3		-3371.3		22.0		51.0	12.6+/-19.04	43.8*
-3370.4		-3366.4		22.5		44.0	10.1+/-5.90	36.6*
-3374.4		-3381.4		13.0		37.0	-11.2+/-1.58	40.2*
-3374.0		-3372.0		20.0		40.0	-3.6+/-2.72	36.3*
-3374.6		-3375.6		16.0		36.0	4.4+/-4.59	33.7*
-3377.1		-3378.1		13.0		34.0	1.2+/-4.03	46.3
-3379.2		-3379.2		10.5		34.0	-1.1+/-4.70	47.1
-3380.8		-3381.3		8.0		34.0	8.2+/-2.87	46.8
-3382.8		-3400.8		5.0		34.0	26.0+/-1.50	46.4*
-3384.4		-3387.4		21.0		46.0	2.5+/-1.12	46.1*
-3386.9		-3390.4		19.5		46.0	2.0+/-3.14	46.3*
-3388.5		-3390.5		21.0		46.0	-4.3+/-4.20	46.5*
-3388.6		-3391.6		21.5		46.0	-3.4+/-4.25	48.8*
-3390.6		-3393.6		22.0		49.0	0.1+/-2.74	48.2*
-3392.7		-3396.2		21.0		48.0	3.7+/-0.48	49.3*
-3397.3		-3399.8		19.0		49.0	0.1+/-0.56	43.3*
-3395.8		-3391.8		22.5		43.0	1.1+/-0.68	37.3*
-3395.4		-3395.9		18.0		37.0	0.4+/-1.43	82.6
-3396.9		-3396.9		15.5		37.0	-5.3+/-6.39	82.7
-3399.0		-3399.5		12.5		37.0	27.1+/-6.51	83.8
-3401.1		-3433.1		9.5		37.0	44.6+/-7.27	83.3*
-3402.6		-3405.6		38.5		83.0	6.3+/-4.06	82.7*
-3405.7		-3384.7		38.0		83.0	0.6+/-5.41	33.6*
-3405.7		-3406.7		15.5		34.0	-7.9+/-4.20	32.9*
-3407.8		-3406.8		14.0		33.0	-17.2+/-12.33	83.9
-3408.9		-3409.9		11.5		33.0	2.3+/-4.90	83.2
-3419.4		-3469.9		0.0		33.0	69.8+/-11.25	100.6*
-3412.0		-3378.0		56.5		101.0	15.2+/-4.82	45.1*
-3414.1		-3417.6		19.5		45.0	8.1+/-15.90	45.6*
-3416.1		-3437.6		20.0		46.0	-29.8+/-26.36	82.6*
-3418.2		-3421.7		38.5		83.0	-9.2+/-25.62	84.2*
-3419.7		-3396.2		39.5		84.0	15.0+/-25.75	32.6*
-3421.8		-3425.3		13.0		33.0	15.6+/-2.84	32.7*
-3423.4		-3425.4		14.5		33.0	-22.8+/-14.10	33.4*
-3423.9		-3424.4		15.0		33.0	-1.4+/-8.96	82.6
-3426.0		-3427.0		12.0		33.0	20.3+/-9.04	82.1
-3427.5		-3460.5		9.0		33.0	45.1+/-5.93	83.8*
-3428.6		-3429.6		40.5		84.0	5.3+/-5.56	83.0*
-3430.2		-3432.7		39.0		83.0	6.1+/-4.25	82.6*
-3432.7		-3436.2		38.0		83.0	-13.0+/-8.11	83.3*
-3434.3		-3436.8		39.0		83.0	-7.5+/-8.41	83.2*
-3440.3		-3428.3		35.0		83.0	1.5+/-6.07	46.3*
-3439.9		-3440.9		22.0		46.0	6.5+/-2.06	45.7*
-3440.5		-3441.5		22.0		46.0	-6.4+/-5.65	46.4*
-3443.0		-3448.0		19.0		46.0	0.3+/-4.72	48.0*
-3444.1		-3445.6		22.0		48.0	3.9+/-4.98	46.8*
-3445.2		-3446.2		22.0		47.0	4.3+/-1.91	46.3*
-3449.2		-3456.2		17.5		46.0	-2.7+/-1.43	48.9*
-3448.8		-3444.8		23.5		49.0	-0.9+/-2.29	38.8*
-3450.8		-3451.8		17.0		39.0	2.0+/-3.64	36.4*
-3450.4		-3450.9		17.5		36.0	-1.5+/-3.70	82.6
-3451.5		-3451.5		15.5		36.0	-2.2+/-5.84	82.6
-3454.5		-3454.0		11.5		36.0	30.8+/-6.34	82.3
-3456.1		-3489.1		9.0		36.0	46.5+/-4.49	83.9*
-3457.6		-3459.6		39.0		84.0	4.2+/-3.52	81.8*
-3460.2		-3459.7		37.5		82.0	1.8+/-5.97	92.6
-3465.3		-3476.3		31.5		82.0	-16.8+/-8.80	84.7*
-3463.8		-3437.8		42.5		85.0	-4.7+/-8.26	32.7*
-3465.9		-3469.4		13.5		33.0	4.0+/-12.19	33.7*
-3466.5		-3467.5		15.0		34.0	-7.8+/-13.96	31.7*
-3471.0		-3472.0		10.0		32.0	-1.2+/-12.14	93.9
-3472.6		-3472.6		8.0		32.0	13.7+/-10.86	93.9
-3471.1		-3486.6		8.5		32.0	65.2+/-8.44	47.6*
-3474.2		-3478.7		20.0		48.0	8.6+/-11.19	49.4*
-3474.8		-3470.8		22.5		49.0	-4.9+/-7.82	35.1*
-3476.8		-3478.8		15.0		35.0	-14.9+/-5.22	34.2*
-3479.4		-3483.9		13.5		34.0	-5.6+/-1.91	36.1*
-3481.4		-3481.4		15.5		36.0	5.1+/-2.36	48.9
-3482.5		-3492.5		13.0		36.0	10.9+/-2.97	46.4*
-3483.1		-3485.6		21.5		46.0	4.9+/-0.56	47.7*
-3485.6		-3489.1		20.5		48.0	1.1+/-1.58	48.4*
-3486.2		-3485.7		22.5		48.0	-2.5+/-2.54	82.7
-3487.3		-3487.3		20.5		48.0	-3.0+/-3.61	82.9
-3489.8		-3488.8		17.5		48.0	22.5+/-4.03	83.3
-3492.4		-3499.9		14.0		48.0	34.2+/-3.05	45.0*
-3493.4		-3496.4		20.0		45.0	3.9+/-2.12	45.7*
-3498.5		-3503.0		17.0		46.0	-5.4+/-3.02	42.5*
-3498.6		-3496.6		20.0		42.0	-5.2+/-4.32	36.0*
-3128.1		-3128.1		388.0		36.0	-0.7+/-2.63	47.6
-3499.2		-3525.2		15.5		36.0	2.8+/-60.77	82.6*
-3500.7		-3503.7		38.5		83.0	-156.0+/-148.27	82.7*
-3508.3		-3503.8		33.0		83.0	32.5+/-136.13	56.4*
-3512.4		-3521.4		23.0		56.0	94.7+/-150.48	63.6*
-3507.4		-3487.4		36.5		64.0	53.0+/-73.23	35.1*
