WinAccu		GpsTimeAccu	OccuRecAccu	Error	NTPAccu	NTPLatency
-24.4		10.0		-29.5		31.0	-25.4+/-15.13	524.5
2.0		0.6		7.3		31.0	32.8+/-1.92	57.0
0.9		0.8		6.3		31.0	32.8+/-1.92	57.0
5.7		0.8		6.3		31.0	32.8+/-1.92	57.0
5.6		0.8		6.3		31.0	32.8+/-1.92	57.0
4.0		0.5		4.1		31.0	-1.3+/-4.16	45.8
2.9		10.0		-1.9		31.0	-1.3+/-4.16	45.8
2.7		0.8		3.1		31.0	-1.3+/-4.16	45.8
2.6		0.8		3.1		31.0	-1.3+/-4.16	45.8
2.0		10.0		-3.0		31.0	0.9+/-4.72	45.3
1.9		0.7		2.0		31.0	0.9+/-4.72	45.3
1.7		0.7		2.0		31.0	0.9+/-4.72	45.3
1.6		0.7		1.0		31.0	0.9+/-4.72	45.3
2.0		0.6		2.2		31.0	2.2+/-4.25	45.3
1.9		10.0		-2.8		31.0	2.2+/-4.25	45.3
1.7		0.8		2.2		31.0	2.2+/-4.25	45.3
1.6		0.8		1.2		31.0	2.2+/-4.25	45.3
4.0		0.7		3.7		31.0	3.4+/-4.58	45.5
2.9		0.7		3.7		31.0	3.4+/-4.58	45.5
1.7		0.7		2.7		31.0	3.4+/-4.58	45.5
1.6		0.7		2.7		31.0	3.4+/-4.58	45.5
6.0		0.5		7.0		31.0	5.3+/-1.89	53.3
5.9		0.7		7.0		31.0	5.3+/-1.89	53.3
5.7		0.8		6.0		31.0	5.3+/-1.89	53.3
4.6		10.0		0.0		31.0	5.3+/-1.89	53.3
5.0		0.6		5.1		31.0	0.1+/-3.68	47.8
4.9		0.7		4.1		31.0	0.1+/-3.68	47.8
4.7		0.8		4.1		31.0	0.1+/-3.68	47.8
3.6		0.8		3.1		31.0	0.1+/-3.68	47.8
3.0		0.6		4.4		31.0	1.4+/-3.86	48.5
2.9		0.8		4.4		31.0	1.4+/-3.86	48.5
1.7		0.7		3.4		31.0	1.4+/-3.86	48.5
1.6		0.7		2.4		31.0	1.4+/-3.86	48.5
5.0		0.6		5.9		31.0	3.5+/-3.58	48.0
-2.1		0.8		4.9		31.0	3.5+/-3.58	48.0
-2.3		10.0		-1.1		31.0	3.5+/-3.58	48.0
-2.4		0.8		3.9		31.0	3.5+/-3.58	48.0
4.0		10.0		0.0		31.0	2.1+/-3.74	48.3
2.9		0.8		5.0		31.0	2.1+/-3.74	48.3
3.7		10.0		-1.0		31.0	2.1+/-3.74	48.3
-2.4		0.7		3.0		31.0	2.1+/-3.74	48.3
5.0		0.5		5.3		31.0	2.3+/-3.46	48.5
3.9		0.7		5.3		31.0	2.3+/-3.46	48.5
4.7		0.9		4.3		31.0	2.3+/-3.46	48.5
3.6		0.8		3.3		31.0	2.3+/-3.46	48.5
4.0		0.6		4.5		31.0	1.2+/-3.16	49.5
3.9		0.7		4.5		31.0	1.2+/-3.16	49.5
-2.3		10.0		-2.5		31.0	1.2+/-3.16	49.5
2.6		0.8		2.5		31.0	1.2+/-3.16	49.5
6.0		0.6		6.9		31.0	4.4+/-3.08	48.5
5.9		0.8		6.9		31.0	4.4+/-3.08	48.5
4.7		0.7		4.9		31.0	4.4+/-3.08	48.5
4.6		0.8		4.9		31.0	4.4+/-3.08	48.5
9.0		0.6		9.7		31.0	4.8+/-2.23	57.8
7.9		0.8		8.7		31.0	4.8+/-2.23	57.8
7.7		10.0		2.7		31.0	4.8+/-2.23	57.8
7.6		0.8		7.7		31.0	4.8+/-2.23	57.8
-9.0		0.5		-8.4		31.0	-16.0+/-12.02	100.8
-11.1		0.8		-10.4		31.0	-16.0+/-12.02	100.8
-12.3		10.0		-15.4		31.0	-16.0+/-12.02	100.8
-12.4		0.8		-10.4		31.0	-16.0+/-12.02	100.8
8.0		0.4		7.2		31.0	18.6+/-1.97	47.8
6.9		0.7		6.2		31.0	18.6+/-1.97	47.8
6.7		0.7		6.2		31.0	18.6+/-1.97	47.8
6.6		0.6		6.2		31.0	18.6+/-1.97	47.8
7.0		0.8		6.5		31.0	2.3+/-1.34	47.3
7.9		10.0		1.5		31.0	2.3+/-1.34	47.3
6.7		0.7		4.5		31.0	2.3+/-1.34	47.3
6.6		10.0		1.5		31.0	2.3+/-1.34	47.3
7.0		0.8		6.7		31.0	2.2+/-2.31	47.8
6.9		0.5		6.7		31.0	2.2+/-2.31	47.8
6.7		0.7		6.7		31.0	2.2+/-2.31	47.8
6.6		0.8		6.7		31.0	2.2+/-2.31	47.8
3.0		0.7		8.9		31.0	4.2+/-2.14	57.5
7.9		0.8		8.9		31.0	4.2+/-2.14	57.5
7.7		0.8		8.9		31.0	4.2+/-2.14	57.5
7.6		10.0		2.9		31.0	4.2+/-2.14	57.5
6.0		0.7		6.9		31.0	0.1+/-2.07	56.3
