WinAccu		GpsTimeAccu	OccuRecAccu	Error	DriftCorr	NTPAccu
-22.4		0.0		27.0		55.0	0.0+/-0.78	54.9*
-46.0		0.0		27.0		55.0	-1.6+/-1.38	62.2
-54.4		0.0		26.0		55.0	0.3+/-2.57	84.1
-36.4		0.0		26.0		55.0	4.5+/-2.46	70.2
-44.0		0.0		30.0		63.0	0.0+/-2.83	63.0*
-41.4		0.0		30.0		63.0	0.2+/-1.23	69.3
-34.4		0.0		28.0		63.0	-2.1+/-1.35	70.6
-48.4		5.0		29.0		63.0	-1.9+/-1.68	73.2
-23.4		5.0		21.0		60.0	0.0+/-1.90	59.6*
-47.0		5.0		22.0		60.0	0.4+/-1.74	66.5
-60.4		0.0		27.0		60.0	0.7+/-1.05	84.0
-27.4		10.0		23.0		55.0	0.0+/-1.15	55.1*
-35.0		5.0		19.0		53.0	0.0+/-1.12	52.9*
-41.4		5.0		18.0		53.0	-1.2+/-0.96	66.0
-18.4		5.0		24.0		57.0	0.0+/-1.91	57.5*
-44.4		5.0		24.0		57.0	1.8+/-1.98	74.7
-41.4		5.0		24.0		57.0	0.3+/-2.75	66.7
-19.4		0.0		31.0		53.0	0.0+/-1.65	53.0*
-47.0		5.0		26.0		53.0	0.4+/-1.19	65.4
-42.0		5.0		25.0		53.0	-0.7+/-1.43	63.6
-46.4		5.0		25.0		53.0	-3.5+/-0.89	70.5
-36.4		5.0		24.0		53.0	-0.5+/-1.35	67.2
-47.4		5.0		25.0		53.0	11.5+/-0.17	68.5
-59.4		0.0		29.0		53.0	-5.8+/-3.09	84.9
-36.4		5.0		23.0		61.0	0.0+/-3.15	60.8*
-48.0		10.0		26.0		63.0	0.0+/-3.17	62.5*
-40.4		0.0		28.0		65.0	0.0+/-2.06	65.3*
-32.4		0.0		30.0		67.0	0.0+/-2.06	66.8*
-46.0		5.0		21.0		64.0	0.0+/-2.68	63.8*
-43.4		10.0		21.0		64.0	-1.0+/-2.77	71.0
-63.0		5.0		21.0		64.0	2.1+/-2.53	83.3
-32.4		10.0		21.0		49.0	0.0+/-2.26	49.4*
-36.4		0.0		27.0		49.0	0.5+/-2.46	61.9
-50.0		5.0		22.0		49.0	-0.9+/-1.29	68.6
-41.0		0.0		26.0		49.0	-1.9+/-1.03	60.8
-33.4		5.0		21.0		49.0	1.3+/-1.03	63.6
-46.0		5.0		21.0		49.0	6.2+/-1.11	65.1
-36.4		5.0		20.0		49.0	2.8+/-1.75	62.3
-50.0		5.0		21.0		49.0	3.3+/-1.38	64.7
-48.4		5.0		25.0		49.0	1.3+/-1.38	70.9
-51.4		5.0		20.0		49.0	6.0+/-1.23	77.9
-34.0		5.0		20.0		54.0	0.0+/-1.23	53.7*
-39.4		5.0		21.0		54.0	0.1+/-1.82	67.2
-41.4		5.0		25.0		54.0	0.6+/-1.82	63.8
-32.4		0.0		24.0		54.0	0.5+/-1.80	56.1
-73.0		5.0		20.0		54.0	2.3+/-1.53	92.4
-19.4		5.0		19.0		54.0	3.2+/-1.18	58.9
-45.0		5.0		19.0		54.0	10.4+/-0.34	66.0
-26.4		5.0		21.0		54.0	0.0+/-0.96	53.7*
-34.4		5.0		21.0		54.0	-0.4+/-0.48	70.8
-27.4		5.0		23.0		52.0	0.0+/-0.96	52.5*
-22.4		0.0		28.0		52.0	0.8+/-0.24	55.6
-38.4		0.0		28.0		52.0	-0.1+/-0.98	62.3
-22.4		0.0		27.0		52.0	-1.2+/-0.78	54.0
-45.0		5.0		22.0		52.0	-2.8+/-0.78	66.9
-41.4		5.0		22.0		52.0	4.5+/-0.91	63.6
-33.4		5.0		21.0		52.0	1.6+/-1.35	66.2
-48.4		5.0		27.0		52.0	1.6+/-1.34	72.8
-24.4		5.0		22.0		52.0	4.0+/-1.29	59.7
-31.4		5.0		24.0		57.0	0.0+/-1.29	56.7*
-39.4		5.0		23.0		57.0	0.1+/-1.15	68.4
-21.4		0.0		27.0		55.0	0.0+/-1.15	55.2*
-59.4		5.0		22.0		55.0	-0.3+/-1.59	87.9
-26.4		0.0		26.0		55.0	1.2+/-1.91	59.6
-17.8		0.0		27.0		56.0	0.0+/-2.12	56.1*
-27.4		5.0		24.0		53.0	0.0+/-2.17	53.3*
-22.4		0.0		27.0		55.0	0.0+/-2.06	55.3*
-49.0		5.0		22.0		55.0	-0.2+/-1.91	68.5
-24.4		5.0		23.0		56.0	0.0+/-1.26	55.5*
-53.4		10.0		23.0		56.0	0.5+/-1.27	83.0
-31.0		5.0		21.0		49.0	0.0+/-0.96	49.3*
-53.4		5.0		20.0		49.0	-0.8+/-0.96	82.9
-51.0		5.0		21.0		49.0	1.5+/-2.08	68.7
-39.4		5.0		20.0		49.0	0.5+/-2.24	70.4
